"work_id","size_id","sale_price","regular_price"
144082,1620,195.00,315.00
144082,2024,225.00,375.00
144082,2430,265.00,455.00
144082,2632,285.00,495.00
144082,2936,335.00,595.00
144082,3040,365.00,655.00
144082,3648,455.00,835.00
144082,4860,635.00,1195.00
144082,5468,765.00,1455.00
144093,1620,195.00,315.00
144093,2024,225.00,375.00
144093,2430,265.00,455.00
144093,2632,285.00,495.00
144093,2936,335.00,595.00
144093,3040,365.00,655.00
144093,3648,455.00,835.00
144093,4860,635.00,1195.00
144093,5468,765.00,1455.00
142932,2016,205.00,315.00
142932,2420,235.00,375.00
142932,3024,275.00,455.00
142932,3226,295.00,495.00
142932,3629,345.00,595.00
142932,4030,375.00,655.00
142932,4836,465.00,835.00
142932,6048,645.00,1195.00
142932,6854,775.00,1455.00
143503,2416,225.00,355.00
143503,3020,265.00,435.00
143503,3624,305.00,515.00
143503,4630,395.00,695.00
143503,5436,505.00,915.00
143503,6040,575.00,1055.00
143503,7248,735.00,1375.00
143711,2020,245.00,405.00
143711,2424,265.00,445.00
143711,3030,335.00,585.00
143711,3636,395.00,705.00
143711,4040,455.00,825.00
143711,4848,565.00,1045.00
143711,6060,775.00,1465.00
143512,2416,225.00,355.00
143512,3020,265.00,435.00
143512,3624,305.00,515.00
143512,4630,395.00,695.00
143512,5436,505.00,915.00
143512,6040,575.00,1055.00
143512,7248,735.00,1375.00
144105,1620,195.00,315.00
144105,2024,225.00,375.00
144105,2430,265.00,455.00
144105,2632,285.00,495.00
144105,2936,335.00,595.00
144105,3040,365.00,655.00
144105,3648,455.00,835.00
144105,4860,635.00,1195.00
144105,5468,765.00,1455.00
142943,2016,205.00,315.00
142943,2420,235.00,375.00
142943,3024,275.00,455.00
142943,3226,295.00,495.00
142943,3629,345.00,595.00
142943,4030,375.00,655.00
142943,4836,465.00,835.00
142943,6048,645.00,1195.00
142943,6854,775.00,1455.00
144116,1620,195.00,315.00
144116,2024,225.00,375.00
144116,2430,265.00,455.00
144116,2632,285.00,495.00
144116,2936,335.00,595.00
144116,3040,365.00,655.00
144116,3648,455.00,835.00
144116,4860,635.00,1195.00
144116,5468,765.00,1455.00
142954,3226,295.00,495.00
142954,4030,375.00,655.00
142954,4836,465.00,835.00
142954,3629,345.00,595.00
142954,6048,645.00,1195.00
142965,2016,205.00,315.00
142965,2420,235.00,375.00
142965,3024,275.00,455.00
142965,3226,295.00,495.00
142965,3629,345.00,595.00
142965,4030,375.00,655.00
142965,4836,465.00,835.00
142965,6048,645.00,1195.00
142965,6854,775.00,1455.00
142976,2016,205.00,315.00
142976,2420,235.00,375.00
142976,3024,275.00,455.00
142976,3226,295.00,495.00
142976,3629,345.00,595.00
142976,4030,375.00,655.00
142976,4836,465.00,835.00
142976,6048,645.00,1195.00
142976,6854,775.00,1455.00
143720,2020,245.00,405.00
143720,2424,265.00,445.00
143720,3030,335.00,585.00
143720,3636,395.00,705.00
143720,4040,455.00,825.00
143720,4848,565.00,1045.00
143720,6060,775.00,1465.00
142810,2016,205.00,315.00
142810,2420,235.00,375.00
142810,3024,275.00,455.00
142810,3226,295.00,495.00
142810,3629,345.00,595.00
142810,4030,375.00,655.00
142810,4836,465.00,835.00
142810,6048,645.00,1195.00
142810,6854,775.00,1455.00
144016,1620,195.00,315.00
144016,2024,225.00,375.00
144016,2430,265.00,455.00
144016,2632,285.00,495.00
144016,2936,335.00,595.00
144016,3040,365.00,655.00
144016,3648,455.00,835.00
144016,4860,635.00,1195.00
144016,5468,765.00,1455.00
143449,2416,225.00,355.00
143449,3020,265.00,435.00
143449,3624,305.00,515.00
143449,4630,395.00,695.00
143449,5436,505.00,915.00
143449,6040,575.00,1055.00
143449,7248,735.00,1375.00
142987,2016,205.00,315.00
142987,2420,235.00,375.00
142987,3024,275.00,455.00
142987,3226,295.00,495.00
142987,3629,345.00,595.00
142987,4030,375.00,655.00
142987,4836,465.00,835.00
142987,6048,645.00,1195.00
142987,6854,775.00,1455.00
142998,2016,205.00,315.00
142998,2420,235.00,375.00
142998,3024,275.00,455.00
142998,3226,295.00,495.00
142998,3629,345.00,595.00
142998,4030,375.00,655.00
142998,4836,465.00,835.00
142998,6048,645.00,1195.00
142998,6854,775.00,1455.00
143521,2416,225.00,355.00
143521,3020,265.00,435.00
143521,3624,305.00,515.00
143521,4630,395.00,695.00
143521,5436,505.00,915.00
143521,6040,575.00,1055.00
143521,7248,735.00,1375.00
142821,3629,345.00,595.00
142821,4030,375.00,655.00
142821,6048,645.00,1195.00
142821,4635,465.00,835.00
142832,2016,205.00,315.00
142832,2420,235.00,375.00
142832,3024,275.00,455.00
142832,3226,295.00,495.00
142832,3629,345.00,595.00
142832,4030,375.00,655.00
142832,4836,465.00,835.00
142832,6048,645.00,1195.00
142832,6854,775.00,1455.00
144160,1620,195.00,315.00
144160,2024,225.00,375.00
144160,2430,265.00,455.00
144160,2632,285.00,495.00
144160,2936,335.00,595.00
144160,3040,365.00,655.00
144160,3648,455.00,835.00
144160,4860,635.00,1195.00
144160,5468,765.00,1455.00
143530,2416,225.00,355.00
143530,3020,265.00,435.00
143530,3624,305.00,515.00
143530,4630,395.00,695.00
143530,5436,505.00,915.00
143530,6040,575.00,1055.00
143530,7248,735.00,1375.00
144127,1620,195.00,315.00
144127,2024,225.00,375.00
144127,2430,265.00,455.00
144127,2632,285.00,495.00
144127,2936,335.00,595.00
144127,3040,365.00,655.00
144127,3648,455.00,835.00
144127,4860,635.00,1195.00
144127,5468,765.00,1455.00
144138,1620,195.00,315.00
144138,2024,225.00,375.00
144138,2430,265.00,455.00
144138,2632,285.00,495.00
144138,2936,335.00,595.00
144138,3040,365.00,655.00
144138,3648,455.00,835.00
144138,4860,635.00,1195.00
144138,5468,765.00,1455.00
144149,1620,195.00,315.00
144149,2024,225.00,375.00
144149,2430,265.00,455.00
144149,2632,285.00,495.00
144149,2936,335.00,595.00
144149,3040,365.00,655.00
144149,3648,455.00,835.00
144149,4860,635.00,1195.00
144149,5468,765.00,1455.00
143009,2016,205.00,315.00
143009,2420,235.00,375.00
143009,3024,275.00,455.00
143009,3226,295.00,495.00
143009,3629,345.00,595.00
143009,4030,375.00,655.00
143009,4836,465.00,835.00
143009,6048,645.00,1195.00
143009,6854,775.00,1455.00
143020,2016,205.00,315.00
143020,2420,235.00,375.00
143020,3024,275.00,455.00
143020,3226,295.00,495.00
143020,3629,345.00,595.00
143020,4030,375.00,655.00
143020,4836,465.00,835.00
143020,6048,645.00,1195.00
143020,6854,775.00,1455.00
143031,2016,205.00,315.00
143031,2420,235.00,375.00
143031,3024,275.00,455.00
143031,3226,295.00,495.00
143031,3629,345.00,595.00
143031,4030,375.00,655.00
143031,4836,465.00,835.00
143031,6048,645.00,1195.00
143031,6854,775.00,1455.00
143053,2016,205.00,315.00
143053,2420,235.00,375.00
143053,3024,275.00,455.00
143053,3226,295.00,495.00
143053,3629,345.00,595.00
143053,4030,375.00,655.00
143053,4836,465.00,835.00
143053,6048,645.00,1195.00
143053,6854,775.00,1455.00
143042,2016,205.00,315.00
143042,2420,235.00,375.00
143042,3024,275.00,455.00
143042,3226,295.00,495.00
143042,3629,345.00,595.00
143042,4030,375.00,655.00
143042,4836,465.00,835.00
143042,6048,645.00,1195.00
143042,6854,775.00,1455.00
143729,3030,335.00,585.00
143729,4040,455.00,825.00
143729,,395.00,705.00
143729,4848,565.00,1045.00
143729,6060,775.00,1465.00
143064,2016,205.00,315.00
143064,2420,235.00,375.00
143064,3024,275.00,455.00
143064,3226,295.00,495.00
143064,3629,345.00,595.00
143064,4030,375.00,655.00
143064,4836,465.00,835.00
143064,6048,645.00,1195.00
143064,6854,775.00,1455.00
144171,1620,195.00,315.00
144171,2024,225.00,375.00
144171,2430,265.00,455.00
144171,2632,285.00,495.00
144171,2936,335.00,595.00
144171,3040,365.00,655.00
144171,3648,455.00,835.00
144171,4860,635.00,1195.00
144171,5468,765.00,1455.00
143075,2016,205.00,315.00
143075,2420,235.00,375.00
143075,3024,275.00,455.00
143075,3226,295.00,495.00
143075,3629,345.00,595.00
143075,4030,375.00,655.00
143075,4836,465.00,835.00
143075,6048,645.00,1195.00
143075,6854,775.00,1455.00
144182,1620,195.00,315.00
144182,2024,225.00,375.00
144182,2430,265.00,455.00
144182,2632,285.00,495.00
144182,2936,335.00,595.00
144182,3040,365.00,655.00
144182,3648,455.00,835.00
144182,4860,635.00,1195.00
144182,5468,765.00,1455.00
144193,1620,195.00,315.00
144193,2024,225.00,375.00
144193,2430,265.00,455.00
144193,2632,285.00,495.00
144193,2936,335.00,595.00
144193,3040,365.00,655.00
144193,3648,455.00,835.00
144193,4860,635.00,1195.00
144193,5468,765.00,1455.00
143539,2416,225.00,355.00
143539,3020,265.00,435.00
143539,3624,305.00,515.00
143539,4630,395.00,695.00
143539,5436,505.00,915.00
143539,6040,575.00,1055.00
143539,7248,735.00,1375.00
143086,2016,205.00,315.00
143086,2420,235.00,375.00
143086,3024,275.00,455.00
143086,3226,295.00,495.00
143086,3629,345.00,595.00
143086,4030,375.00,655.00
143086,4836,465.00,835.00
143086,6048,645.00,1195.00
143086,6854,775.00,1455.00
143097,2016,205.00,315.00
143097,2420,235.00,375.00
143097,3024,275.00,455.00
143097,3226,295.00,495.00
143097,3629,345.00,595.00
143097,4030,375.00,655.00
143097,4836,465.00,835.00
143097,6048,645.00,1195.00
143097,6854,775.00,1455.00
144572,1624,215.00,355.00
144572,2030,255.00,435.00
144572,2436,295.00,515.00
144572,3046,385.00,695.00
144572,3654,495.00,915.00
144572,4060,565.00,1055.00
144572,4872,725.00,1375.00
144581,1624,215.00,355.00
144581,2030,255.00,435.00
144581,2436,295.00,515.00
144581,3046,385.00,695.00
144581,3654,495.00,915.00
144581,4060,565.00,1055.00
144581,4872,725.00,1375.00
144204,1620,195.00,315.00
144204,2024,225.00,375.00
144204,2430,265.00,455.00
144204,2632,285.00,495.00
144204,2936,335.00,595.00
144204,3040,365.00,655.00
144204,3648,455.00,835.00
144204,4860,635.00,1195.00
144204,5468,765.00,1455.00
143549,2416,225.00,355.00
143549,3020,265.00,435.00
143549,3624,305.00,515.00
143549,4630,395.00,695.00
143549,5436,505.00,915.00
143549,6040,575.00,1055.00
143549,7248,735.00,1375.00
143558,2416,225.00,355.00
143558,3020,265.00,435.00
143558,3624,305.00,515.00
143558,4630,395.00,695.00
143558,5436,505.00,915.00
143558,6040,575.00,1055.00
143558,7248,735.00,1375.00
143567,2416,225.00,355.00
143567,3020,265.00,435.00
143567,3624,305.00,515.00
143567,4630,395.00,695.00
143567,5436,505.00,915.00
143567,6040,575.00,1055.00
143567,7248,735.00,1375.00
143576,2416,225.00,355.00
143576,3020,265.00,435.00
143576,3624,305.00,515.00
143576,4630,395.00,695.00
143576,5436,505.00,915.00
143576,6040,575.00,1055.00
143576,7248,735.00,1375.00
144590,1624,215.00,355.00
144590,2030,255.00,435.00
144590,2436,295.00,515.00
144590,3046,385.00,695.00
144590,3654,495.00,915.00
144590,4060,565.00,1055.00
144590,4872,725.00,1375.00
143108,2016,205.00,315.00
143108,2420,235.00,375.00
143108,3024,275.00,455.00
143108,3226,295.00,495.00
143108,3629,345.00,595.00
143108,4030,375.00,655.00
143108,4836,465.00,835.00
143108,6048,645.00,1195.00
143108,6854,775.00,1455.00
143585,2416,225.00,355.00
143585,3020,265.00,435.00
143585,3624,305.00,515.00
143585,4630,395.00,695.00
143585,5436,505.00,915.00
143585,6040,575.00,1055.00
143585,7248,735.00,1375.00
143594,2416,225.00,355.00
143594,3020,265.00,435.00
143594,3624,305.00,515.00
143594,4630,395.00,695.00
143594,5436,505.00,915.00
143594,6040,575.00,1055.00
143594,7248,735.00,1375.00
143119,2016,205.00,315.00
143119,2420,235.00,375.00
143119,3024,275.00,455.00
143119,3226,295.00,495.00
143119,3629,345.00,595.00
143119,4030,375.00,655.00
143119,4836,465.00,835.00
143119,6048,645.00,1195.00
143119,6854,775.00,1455.00
144237,1620,195.00,315.00
144237,2024,225.00,375.00
144237,2430,265.00,455.00
144237,2632,285.00,495.00
144237,2936,335.00,595.00
144237,3040,365.00,655.00
144237,3648,455.00,835.00
144237,4860,635.00,1195.00
144237,5468,765.00,1455.00
144226,1620,195.00,315.00
144226,2024,225.00,375.00
144226,2430,265.00,455.00
144226,2632,285.00,495.00
144226,2936,335.00,595.00
144226,3040,365.00,655.00
144226,3648,455.00,835.00
144226,4860,635.00,1195.00
144226,5468,765.00,1455.00
144215,1620,195.00,315.00
144215,2024,225.00,375.00
144215,2430,265.00,455.00
144215,2632,285.00,495.00
144215,2936,335.00,595.00
144215,3040,365.00,655.00
144215,3648,455.00,835.00
144215,4860,635.00,1195.00
144215,5468,765.00,1455.00
144599,1624,215.00,355.00
144599,2030,255.00,435.00
144599,2436,295.00,515.00
144599,3046,385.00,695.00
144599,3654,495.00,915.00
144599,4060,565.00,1055.00
144599,4872,725.00,1375.00
143130,2016,205.00,315.00
143130,2420,235.00,375.00
143130,3024,275.00,455.00
143130,3226,295.00,495.00
143130,3629,345.00,595.00
143130,4030,375.00,655.00
143130,4836,465.00,835.00
143130,6048,645.00,1195.00
143130,6854,775.00,1455.00
144608,1624,215.00,355.00
144608,2030,255.00,435.00
144608,2436,295.00,515.00
144608,3046,385.00,695.00
144608,3654,495.00,915.00
144608,4060,565.00,1055.00
144608,4872,725.00,1375.00
144617,1624,215.00,355.00
144617,2030,255.00,435.00
144617,2436,295.00,515.00
144617,3046,385.00,695.00
144617,3654,495.00,915.00
144617,4060,565.00,1055.00
144617,4872,725.00,1375.00
143141,2016,205.00,315.00
143141,2420,235.00,375.00
143141,3024,275.00,455.00
143141,3226,295.00,495.00
143141,3629,345.00,595.00
143141,4030,375.00,655.00
143141,4836,465.00,835.00
143141,6048,645.00,1195.00
143141,6854,775.00,1455.00
144626,1624,215.00,355.00
144626,2030,255.00,435.00
144626,2436,295.00,515.00
144626,3046,385.00,695.00
144626,3654,495.00,915.00
144626,4060,565.00,1055.00
144626,4872,725.00,1375.00
143603,2416,225.00,355.00
143603,3020,265.00,435.00
143603,3624,305.00,515.00
143603,4630,395.00,695.00
143603,5436,505.00,915.00
143603,6040,575.00,1055.00
143603,7248,735.00,1375.00
143621,2416,225.00,355.00
143621,3020,265.00,435.00
143621,3624,305.00,515.00
143621,4630,395.00,695.00
143621,5436,505.00,915.00
143621,6040,575.00,1055.00
143621,7248,735.00,1375.00
143612,2416,225.00,355.00
143612,3020,265.00,435.00
143612,3624,305.00,515.00
143612,4630,395.00,695.00
143612,5436,505.00,915.00
143612,6040,575.00,1055.00
143612,7248,735.00,1375.00
144248,1620,195.00,315.00
144248,2024,225.00,375.00
144248,2430,265.00,455.00
144248,2632,285.00,495.00
144248,2936,335.00,595.00
144248,3040,365.00,655.00
144248,3648,455.00,835.00
144248,4860,635.00,1195.00
144248,5468,765.00,1455.00
144259,1620,195.00,315.00
144259,2024,225.00,375.00
144259,2430,265.00,455.00
144259,2632,285.00,495.00
144259,2936,335.00,595.00
144259,3040,365.00,655.00
144259,3648,455.00,835.00
144259,4860,635.00,1195.00
144259,5468,765.00,1455.00
144635,1624,215.00,355.00
144635,2030,255.00,435.00
144635,2436,295.00,515.00
144635,3046,385.00,695.00
144635,3654,495.00,915.00
144635,4060,565.00,1055.00
144635,4872,725.00,1375.00
144653,1624,215.00,355.00
144653,2030,255.00,435.00
144653,2436,295.00,515.00
144653,3046,385.00,695.00
144653,3654,495.00,915.00
144653,4060,565.00,1055.00
144653,4872,725.00,1375.00
144662,1624,215.00,355.00
144662,2030,255.00,435.00
144662,2436,295.00,515.00
144662,3046,385.00,695.00
144662,3654,495.00,915.00
144662,4060,565.00,1055.00
144662,4872,725.00,1375.00
143630,2416,225.00,355.00
143630,3020,265.00,435.00
143630,3624,305.00,515.00
143630,4630,395.00,695.00
143630,5436,505.00,915.00
143630,6040,575.00,1055.00
143630,7248,735.00,1375.00
143639,2416,225.00,355.00
143639,3020,265.00,435.00
143639,3624,305.00,515.00
143639,4630,395.00,695.00
143639,5436,505.00,915.00
143639,6040,575.00,1055.00
143639,7248,735.00,1375.00
144270,1620,195.00,315.00
144270,2024,225.00,375.00
144270,2430,265.00,455.00
144270,2632,285.00,495.00
144270,2936,335.00,595.00
144270,3040,365.00,655.00
144270,3648,455.00,835.00
144270,4860,635.00,1195.00
144270,5468,765.00,1455.00
143163,2016,205.00,315.00
143163,2420,235.00,375.00
143163,3024,275.00,455.00
143163,3226,295.00,495.00
143163,3629,345.00,595.00
143163,4030,375.00,655.00
143163,4836,465.00,835.00
143163,6048,645.00,1195.00
143163,6854,775.00,1455.00
143152,2016,205.00,315.00
143152,2420,235.00,375.00
143152,3024,275.00,455.00
143152,3226,295.00,495.00
143152,3629,345.00,595.00
143152,4030,375.00,655.00
143152,4836,465.00,835.00
143152,6048,645.00,1195.00
143152,6854,775.00,1455.00
143174,2016,205.00,315.00
143174,2420,235.00,375.00
143174,3024,275.00,455.00
143174,3226,295.00,495.00
143174,3629,345.00,595.00
143174,4030,375.00,655.00
143174,4836,465.00,835.00
143174,6048,645.00,1195.00
143174,6854,775.00,1455.00
143185,2016,205.00,315.00
143185,2420,235.00,375.00
143185,3024,275.00,455.00
143185,3226,295.00,495.00
143185,3629,345.00,595.00
143185,4030,375.00,655.00
143185,4836,465.00,835.00
143185,6048,645.00,1195.00
143185,6854,775.00,1455.00
143648,2416,225.00,355.00
143648,3020,265.00,435.00
143648,3624,305.00,515.00
143648,4630,395.00,695.00
143648,5436,505.00,915.00
143648,6040,575.00,1055.00
143648,7248,735.00,1375.00
143196,2016,205.00,315.00
143196,2420,235.00,375.00
143196,3024,275.00,455.00
143196,3226,295.00,495.00
143196,3629,345.00,595.00
143196,4030,375.00,655.00
143196,4836,465.00,835.00
143196,6048,645.00,1195.00
143196,6854,775.00,1455.00
143657,2416,225.00,355.00
143657,3020,265.00,435.00
143657,3624,305.00,515.00
143657,4630,395.00,695.00
143657,5436,505.00,915.00
143657,6040,575.00,1055.00
143657,7248,735.00,1375.00
143666,2416,225.00,355.00
143666,3020,265.00,435.00
143666,3624,305.00,515.00
143666,4630,395.00,695.00
143666,5436,505.00,915.00
143666,6040,575.00,1055.00
143666,7248,735.00,1375.00
144281,1620,195.00,315.00
144281,2024,225.00,375.00
144281,2430,265.00,455.00
144281,2632,285.00,495.00
144281,2936,335.00,595.00
144281,3040,365.00,655.00
144281,3648,455.00,835.00
144281,4860,635.00,1195.00
144281,5468,765.00,1455.00
143207,2016,205.00,315.00
143207,2420,235.00,375.00
143207,3024,275.00,455.00
143207,3226,295.00,495.00
143207,3629,345.00,595.00
143207,4030,375.00,655.00
143207,4836,465.00,835.00
143207,6048,645.00,1195.00
143207,6854,775.00,1455.00
143218,2016,205.00,315.00
143218,2420,235.00,375.00
143218,3024,275.00,455.00
143218,3226,295.00,495.00
143218,3629,345.00,595.00
143218,4030,375.00,655.00
143218,4836,465.00,835.00
143218,6048,645.00,1195.00
143218,6854,775.00,1455.00
144292,1620,195.00,315.00
144292,2024,225.00,375.00
144292,2430,265.00,455.00
144292,2632,285.00,495.00
144292,2936,335.00,595.00
144292,3040,365.00,655.00
144292,3648,455.00,835.00
144292,4860,635.00,1195.00
144292,5468,765.00,1455.00
143738,2020,245.00,405.00
143738,2424,265.00,445.00
143738,3030,335.00,585.00
143738,3636,395.00,705.00
143738,4040,455.00,825.00
143738,4848,565.00,1045.00
143738,6060,775.00,1465.00
143229,2016,205.00,315.00
143229,2420,235.00,375.00
143229,3024,275.00,455.00
143229,3226,295.00,495.00
143229,3629,345.00,595.00
143229,4030,375.00,655.00
143229,4836,465.00,835.00
143229,6048,645.00,1195.00
143229,6854,775.00,1455.00
143241,2016,205.00,315.00
143241,2420,235.00,375.00
143241,3024,275.00,455.00
143241,3226,295.00,495.00
143241,3629,345.00,595.00
143241,4030,375.00,655.00
143241,4836,465.00,835.00
143241,6048,645.00,1195.00
143241,6854,775.00,1455.00
144314,1620,195.00,315.00
144314,2024,225.00,375.00
144314,2430,265.00,455.00
144314,2632,285.00,495.00
144314,2936,335.00,595.00
144314,3040,365.00,655.00
144314,3648,455.00,835.00
144314,4860,635.00,1195.00
144314,5468,765.00,1455.00
144325,1620,195.00,315.00
144325,2024,225.00,375.00
144325,2430,265.00,455.00
144325,2632,285.00,495.00
144325,2936,335.00,595.00
144325,3040,365.00,655.00
144325,3648,455.00,835.00
144325,4860,635.00,1195.00
144325,5468,765.00,1455.00
144303,1620,195.00,315.00
144303,2024,225.00,375.00
144303,2430,265.00,455.00
144303,2632,285.00,495.00
144303,2936,335.00,595.00
144303,3040,365.00,655.00
144303,3648,455.00,835.00
144303,4860,635.00,1195.00
144303,5468,765.00,1455.00
144336,1620,195.00,315.00
144336,2024,225.00,375.00
144336,2430,265.00,455.00
144336,2632,285.00,495.00
144336,2936,335.00,595.00
144336,3040,365.00,655.00
144336,3648,455.00,835.00
144336,4860,635.00,1195.00
144336,5468,765.00,1455.00
144347,1620,195.00,315.00
144347,2024,225.00,375.00
144347,2430,265.00,455.00
144347,2632,285.00,495.00
144347,2936,335.00,595.00
144347,3040,365.00,655.00
144347,3648,455.00,835.00
144347,4860,635.00,1195.00
144347,5468,765.00,1455.00
144358,1620,195.00,315.00
144358,2024,225.00,375.00
144358,2430,265.00,455.00
144358,2632,285.00,495.00
144358,2936,335.00,595.00
144358,3040,365.00,655.00
144358,3648,455.00,835.00
144358,4860,635.00,1195.00
144358,5468,765.00,1455.00
144369,1620,195.00,315.00
144369,2024,225.00,375.00
144369,2430,265.00,455.00
144369,2632,285.00,495.00
144369,2936,335.00,595.00
144369,3040,365.00,655.00
144369,3648,455.00,835.00
144369,4860,635.00,1195.00
144369,5468,765.00,1455.00
143675,2416,225.00,355.00
143675,3020,265.00,435.00
143675,3624,305.00,515.00
143675,4630,395.00,695.00
143675,5436,505.00,915.00
143675,6040,575.00,1055.00
143675,7248,735.00,1375.00
143263,3226,295.00,495.00
143263,4030,375.00,655.00
143263,4836,465.00,835.00
143263,,345.00,595.00
143263,6048,645.00,1195.00
144380,1620,195.00,315.00
144380,2024,225.00,375.00
144380,2430,265.00,455.00
144380,2632,285.00,495.00
144380,2936,335.00,595.00
144380,3040,365.00,655.00
144380,3648,455.00,835.00
144380,4860,635.00,1195.00
144380,5468,765.00,1455.00
144671,1624,215.00,355.00
144671,2030,255.00,435.00
144671,2436,295.00,515.00
144671,3046,385.00,695.00
144671,3654,495.00,915.00
144671,4060,565.00,1055.00
144671,4872,725.00,1375.00
144391,1620,195.00,315.00
144391,2024,225.00,375.00
144391,2430,265.00,455.00
144391,2632,285.00,495.00
144391,2936,335.00,595.00
144391,3040,365.00,655.00
144391,3648,455.00,835.00
144391,4860,635.00,1195.00
144391,5468,765.00,1455.00
143252,2016,205.00,315.00
143252,2420,235.00,375.00
143252,3024,275.00,455.00
143252,3226,295.00,495.00
143252,3629,345.00,595.00
143252,4030,375.00,655.00
143252,4836,465.00,835.00
143252,6048,645.00,1195.00
143252,6854,775.00,1455.00
143747,2020,245.00,405.00
143747,2424,265.00,445.00
143747,3030,335.00,585.00
143747,3636,395.00,705.00
143747,4040,455.00,825.00
143747,4848,565.00,1045.00
143747,6060,775.00,1465.00
143274,2016,205.00,315.00
143274,2420,235.00,375.00
143274,3024,275.00,455.00
143274,3226,295.00,495.00
143274,3629,345.00,595.00
143274,4030,375.00,655.00
143274,4836,465.00,835.00
143274,6048,645.00,1195.00
143274,6854,775.00,1455.00
143285,2016,205.00,315.00
143285,2420,235.00,375.00
143285,3024,275.00,455.00
143285,3226,295.00,495.00
143285,3629,345.00,595.00
143285,4030,375.00,655.00
143285,4836,465.00,835.00
143285,6048,645.00,1195.00
143285,6854,775.00,1455.00
143296,2016,205.00,315.00
143296,2420,235.00,375.00
143296,3024,275.00,455.00
143296,3226,295.00,495.00
143296,3629,345.00,595.00
143296,4030,375.00,655.00
143296,4836,465.00,835.00
143296,6048,645.00,1195.00
143296,6854,775.00,1455.00
144402,1620,195.00,315.00
144402,2024,225.00,375.00
144402,2430,265.00,455.00
144402,2632,285.00,495.00
144402,2936,335.00,595.00
144402,3040,365.00,655.00
144402,3648,455.00,835.00
144402,4860,635.00,1195.00
144402,5468,765.00,1455.00
144413,1620,195.00,315.00
144413,2024,225.00,375.00
144413,2430,265.00,455.00
144413,2632,285.00,495.00
144413,2936,335.00,595.00
144413,3040,365.00,655.00
144413,3648,455.00,835.00
144413,4860,635.00,1195.00
144413,5468,765.00,1455.00
144479,1620,195.00,315.00
144479,2024,225.00,375.00
144479,2430,265.00,455.00
144479,2632,285.00,495.00
144479,2936,335.00,595.00
144479,3040,365.00,655.00
144479,3648,455.00,835.00
144479,4860,635.00,1195.00
144479,5468,765.00,1455.00
143307,2016,205.00,315.00
143307,2420,235.00,375.00
143307,3024,275.00,455.00
143307,3226,295.00,495.00
143307,3629,345.00,595.00
143307,4030,375.00,655.00
143307,4836,465.00,835.00
143307,6048,645.00,1195.00
143307,6854,775.00,1455.00
143318,2016,205.00,315.00
143318,2420,235.00,375.00
143318,3024,275.00,455.00
143318,3226,295.00,495.00
143318,3629,345.00,595.00
143318,4030,375.00,655.00
143318,4836,465.00,835.00
143318,6048,645.00,1195.00
143318,6854,775.00,1455.00
143329,2016,205.00,315.00
143329,2420,235.00,375.00
143329,3024,275.00,455.00
143329,3226,295.00,495.00
143329,3629,345.00,595.00
143329,4030,375.00,655.00
143329,4836,465.00,835.00
143329,6048,645.00,1195.00
143329,6854,775.00,1455.00
143756,2020,245.00,405.00
143756,2424,265.00,445.00
143756,3030,335.00,585.00
143756,3636,395.00,705.00
143756,4040,455.00,825.00
143756,4848,565.00,1045.00
143756,6060,775.00,1465.00
144424,1620,195.00,315.00
144424,2024,225.00,375.00
144424,2430,265.00,455.00
144424,2632,285.00,495.00
144424,2936,335.00,595.00
144424,3040,365.00,655.00
144424,3648,455.00,835.00
144424,4860,635.00,1195.00
144424,5468,765.00,1455.00
144435,1620,195.00,315.00
144435,2024,225.00,375.00
144435,2430,265.00,455.00
144435,2632,285.00,495.00
144435,2936,335.00,595.00
144435,3040,365.00,655.00
144435,3648,455.00,835.00
144435,4860,635.00,1195.00
144435,5468,765.00,1455.00
144446,1620,195.00,315.00
144446,2024,225.00,375.00
144446,2430,265.00,455.00
144446,2632,285.00,495.00
144446,2936,335.00,595.00
144446,3040,365.00,655.00
144446,3648,455.00,835.00
144446,4860,635.00,1195.00
144446,5468,765.00,1455.00
143340,2016,205.00,315.00
143340,2420,235.00,375.00
143340,3024,275.00,455.00
143340,3226,295.00,495.00
143340,3629,345.00,595.00
143340,4030,375.00,655.00
143340,4836,465.00,835.00
143340,6048,645.00,1195.00
143340,6854,775.00,1455.00
143351,2016,205.00,315.00
143351,2420,235.00,375.00
143351,3024,275.00,455.00
143351,3226,295.00,495.00
143351,3629,345.00,595.00
143351,4030,375.00,655.00
143351,4836,465.00,835.00
143351,6048,645.00,1195.00
143351,6854,775.00,1455.00
144457,1620,195.00,315.00
144457,2024,225.00,375.00
144457,2430,265.00,455.00
144457,2632,285.00,495.00
144457,2936,335.00,595.00
144457,3040,365.00,655.00
144457,3648,455.00,835.00
144457,4860,635.00,1195.00
144457,5468,765.00,1455.00
143362,2016,205.00,315.00
143362,2420,235.00,375.00
143362,3024,275.00,455.00
143362,3226,295.00,495.00
143362,3629,345.00,595.00
143362,4030,375.00,655.00
143362,4836,465.00,835.00
143362,6048,645.00,1195.00
143362,6854,775.00,1455.00
144468,1620,195.00,315.00
144468,2024,225.00,375.00
144468,2430,265.00,455.00
144468,2632,285.00,495.00
144468,2936,335.00,595.00
144468,3040,365.00,655.00
144468,3648,455.00,835.00
144468,4860,635.00,1195.00
144468,5468,765.00,1455.00
132286,4635,435.00,855.00
132286,30,95.00,95.00
